"row$Identification";"genotype";"latitude";"longitude"
"AraBreed_Pilot_2017-64";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-69";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-62";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-75";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-77";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-70";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-84";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-85";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-81";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-93";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-96";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-89";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-101";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-103";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-97";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-108";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-112";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-107";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-119";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-122";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-114";"Co-1";"40,12";"-8,25"
"AraBreed_Pilot_2017-125";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-127";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-123";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-130";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-133";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-129";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-137";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-138";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-135";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-4";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-6";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-1";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-143";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-144";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-141";"Kil-0";"56";"-4"
"AraBreed_Pilot_2017-149";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-151";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-147";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-156";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-157";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-152";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-162";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-164";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-160";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-167";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-170";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-165";"Ler-0";"47,984";"10,8719"
"AraBreed_Pilot_2017-174";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-176";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-171";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-179";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-181";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-178";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-185";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-188";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-184";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-191";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-193";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-189";"Stw-0";"52";"36"
"AraBreed_Pilot_2017-200";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-203";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-196";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-10";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-13";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-8";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-206";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-208";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-205";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-212";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-215";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-210";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-220";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-221";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-217";"Utrecht";"52,0918";"5,1145"
"AraBreed_Pilot_2017-228";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-231";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-224";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-236";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-238";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-232";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-245";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-248";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-242";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-254";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-256";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-252";"Gua-1";"39,4";"-5,33"
"AraBreed_Pilot_2017-262";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-264";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-259";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-266";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-269";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-265";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-273";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-271";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-17";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-19";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-14";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-277";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-280";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-275";"Vdm-0";"42,04";"1,01"
"AraBreed_Pilot_2017-286";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-281";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-291";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-295";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-287";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-299";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-304";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-298";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-310";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-311";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-306";"Kolyv-2";"51,31";"82,59"
"AraBreed_Pilot_2017-23";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-25";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-21";"UKSE06-362";"51,3";"0,4"
"AraBreed_Pilot_2017-30";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-32";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-28";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-36";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-39";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-34";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-43";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-47";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-42";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-51";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-53";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-49";"Or-1";"56,4573";"16,1308"
"AraBreed_Pilot_2017-59";"An-1";"51,2167";"4,4"
"AraBreed_Pilot_2017-56";"An-1";"51,2167";"4,4"
"CEFE_2018_JulieM-1";"San-2";"56,07";"13,74"
"CEFE_2018_JulieM-4";"Coa-0";"38,45";"-7,5"
"CEFE_2018_JulieM-5";"Hum-2";"42,23";"-3,69"
"CEFE_2018_JulieM-7";"Rev-0";"40,86";"-4,11"
"CEFE_2018_JulieM-10";"Mitterberg-2-185";"46,37";"11,28"
"CEFE_2018_JulieM-11";"Mitterberg-2-185";"46,37";"11,28"
"CEFE_2018_JulieM-13";"Faneronemi-3";"37,07";"22,04"
"CEFE_2018_JulieM-14";"Orast-1";"45,84";"23,16"
"CEFE_2018_JulieM-110";"Eden-1";"62,877";"18,177"
"CEFE_2018_JulieM-112";"Kni-1";"55,66";"13,4"
"CEFE_2018_JulieM-113";"Kulturen-1";"55,705";"13,196"
"Herbivory_2015-20";"ALL1-8";"45,2667";"1,48333"
"Herbivory_2015-55";"Bay-0";"49";"11"
"Herbivory_2015-115";"C24";"40,2077";"-8,42639"
"Herbivory_2015-215";"Di-1";"47";"5"
"Herbivory_2015-240";"Est-1";"58,3";"25,3"
"Herbivory_2015-255";"Gd-1";"53,5";"10,5"
"Herbivory_2015-280";"Gu-0";"50,3";"8"
"Herbivory_2015-336";"Hs-0";"52,24";"9,44"
"Herbivory_2015-360";"Kil-0";"56";"-4"
"Herbivory_2015-426";"Kz-1";"49,5";"73,1"
"Herbivory_2015-466";"Ler-0";"47,984";"10,8719"
"Herbivory_2015-496";"LL-0";"41,59";"4,5667"
"Herbivory_2015-570";"Mz-0";"50,3";"8,3"
"Herbivory_2015-581";"N6041";"50,0667";"8,5333"
"Herbivory_2015-601";"Nd-1";"50";"10"
"Herbivory_2015-621";"Nw-0";"50,5";"8,5"
"Herbivory_2015-677";"PHW-36";"48,6103";"2,3086"
"Herbivory_2015-690";"Pn-0";"48,0653";"-2,96591"
"Herbivory_2015-722";"Puk 2";"56,1633";"14,6806"
"Herbivory_2015-734";"Rak-2";"49";"16"
"Herbivory_2015-744";"Ren-11";"48,5";"-1,41"
"Herbivory_2015-803";"Sav-0";"49,1833";"15,8833"
"Herbivory_2015-975";"Utrecht";"52,0918";"5,1145"
"Herbivory_2015-1022";"Wil-1-Dean";"54,6833";"25,3167"
"Herbivory_2015-1332";"ALL1-8";"45,2667";"1,48333"
"Herbivory_2015-1433";"C24";"40,2077";"-8,42639"
"Herbivory_2015-1511";"Cvi-0";"15,1111";"-23,6167"
"Herbivory_2015-1526";"Di-1";"47";"5"
"Herbivory_2015-1546";"Duk";"49,1";"16,2"
"Herbivory_2015-1679";"Hs-0";"52,24";"9,44"
"Herbivory_2015-1806";"Lip-0";"50";"19,3"
"Herbivory_2015-1885";"Mz-0";"50,3";"8,3"
"Herbivory_2015-1924";"NFA-8";"51,4083";"-0,6383"
"Herbivory_2015-2006";"PHW-36";"48,6103";"2,3086"
"Herbivory_2015-2060";"Rak-2";"49";"16"
"Herbivory_2015-2211";"TAL 07";"62,6322";"17,69"
"Herbivory_2015-2244";"TOU-A1-109";"46,6667";"4,11667"
"Herbivory_2015-2356";"VED-10";"43,74";"3,89"
"Herbivory_2015-2384";"Wil-1-Dean";"54,6833";"25,3167"
"Herbivory_2015-2913";"Duk";"49,1";"16,2"
"Herbivory_2015-2948";"Gd-1";"53,5";"10,5"
"Herbivory_2015-3037";"Hs-0";"52,24";"9,44"
"Herbivory_2015-3057";"Kil-0";"56";"-4"
"Herbivory_2015-3153";"Ler-0";"47,984";"10,8719"
"Herbivory_2015-3167";"Lip-0";"50";"19,3"
"Herbivory_2015-3276";"Nd-1";"50";"10"
"Herbivory_2015-3287";"NFA-8";"51,4083";"-0,6383"
"Herbivory_2015-3302";"Nw-0";"50,5";"8,5"
"Herbivory_2015-3514";"TAL 07";"62,6322";"17,69"
"Herbivory_2015-4193";"Di-1";"47";"5"
"Herbivory_2015-4209";"DraIII-1";"49,4112";"16,2815"
"Herbivory_2015-4216";"Duk";"49,1";"16,2"
"Herbivory_2015-4246";"Gd-1";"53,5";"10,5"
"Herbivory_2015-4298";"Hi-0";"52";"5"
"Herbivory_2015-4323";"Hs-0";"52,24";"9,44"
"Herbivory_2015-4409";"Kz-1";"49,5";"73,1"
"Herbivory_2015-4540";"Mz-0";"50,3";"8,3"
"Herbivory_2015-4573";"Nd-1";"50";"10"
"Herbivory_2015-4674";"Pu2-23";"49,42";"16,36"
"Herbivory_2015-4702";"Ren-11";"48,5";"-1,41"
"Herbivory_2015-4834";"TAL 07";"62,6322";"17,69"
"Herbivory_2015-4992";"Wil-1-Dean";"54,6833";"25,3167"
"Herbivory_2015-70";"Blh-1";"48";"19"
"Herbivory_2015-75";"Boo2-1";"55,86";"13,51"
"Herbivory_2015-195";"Cvi-0";"15,1111";"-23,6167"
"Herbivory_2015-245";"Fei-0";"40,92";"-8,54"
"Herbivory_2015-704";"Pro-0";"43,28";"-6,01"
"Herbivory_2015-816";"Shahdara";"38,35";"68,48"
"Herbivory_2015-955";"Ull1-1";"56,06";"13,97"
"Herbivory_2015-1368";"Bay-0";"49";"11"
"Herbivory_2015-1398";"Boo2-1";"55,86";"13,51"
"Herbivory_2015-1769";"LAC-3";"47,7";"6,81667"
"Herbivory_2015-1784";"LDV-53";"48,5167";"-4,06667"
"Herbivory_2015-1914";"Nd-1";"50";"10"
"Herbivory_2015-2020";"Pn-0";"48,0653";"-2,96591"
"Herbivory_2015-2174";"Sq-8";"51,4083";"-0,6383"
"Herbivory_2015-2312";"Ull1-1";"56,06";"13,97"
"Herbivory_2015-2785";"Blh-1";"48";"19"
"Herbivory_2015-2824";"C24";"40,2077";"-8,42639"
"Herbivory_2015-3372";"Pn-0";"48,0653";"-2,96591"
"Herbivory_2015-3401";"Ra-0";"46";"3,3"
"Herbivory_2015-3406";"Rak-2";"49";"16"
"Herbivory_2015-4173";"Cvi-0";"15,1111";"-23,6167"
"Herbivory_2015-4349";"Kil-0";"56";"-4"
"Herbivory_2015-4914";"Ull1-1";"56,06";"13,97"
"Herbivory_2015-125";"Can-0";"29,2144";"-13,4811"
"Herbivory_2015-200";"CYR";"47,4";"0,683333"
"Herbivory_2015-395";"Koln";"51";"7"
"Herbivory_2015-456";"LDV-53";"48,5167";"-4,06667"
"Herbivory_2015-611";"NFA-8";"51,4083";"-0,6383"
"Herbivory_2015-836";"Sq-8";"51,4083";"-0,6383"
"Herbivory_2015-896";"TOU-A1-109";"46,6667";"4,11667"
"Herbivory_2015-1486";"Co-1";"40,12";"-8,25"
"Herbivory_2015-1570";"Est-1";"58,3";"25,3"
"Herbivory_2015-1580";"Fei-0";"40,92";"-8,54"
"Herbivory_2015-1689";"Is-0";"50,5";"7,5"
"Herbivory_2015-1731";"Koln";"51";"7"
"Herbivory_2015-1775";"Lc-0";"57";"-4"
"Herbivory_2015-1895";"N6041";"50,0667";"8,5333"
"Herbivory_2015-2317";"Ull2-3";"56,0648";"13,9707"
"Herbivory_2015-2764";"Bay-0";"49";"11"
"Herbivory_2015-2789";"Boo2-1";"55,86";"13,51"
"Herbivory_2015-2886";"Cvi-0";"15,1111";"-23,6167"
"Herbivory_2015-2933";"Est-1";"58,3";"25,3"
"Herbivory_2015-3143";"LDV-53";"48,5167";"-4,06667"
"Herbivory_2015-3260";"N6041";"50,0667";"8,5333"
"Herbivory_2015-3357";"PHW-36";"48,6103";"2,3086"
"Herbivory_2015-3598";"Ull1-1";"56,06";"13,97"
"Herbivory_2015-3603";"Ull2-3";"56,0648";"13,9707"
"Herbivory_2015-4152";"Co-1";"40,12";"-8,25"
"Herbivory_2015-4666";"Pro-0";"43,28";"-6,01"
"Herbivory_2015-1";"Adal 1";"62,8622";"18,336"
"Herbivory_2015-302";"H55";"49";"15"
"Herbivory_2015-350";"Is-0";"50,5";"7,5"
"Herbivory_2015-525";"MAR2-3";"47,35";"3,93333"
"Herbivory_2015-801";"Sav-0";"49,1833";"15,8833"
"Herbivory_2015-876";"TAL 07";"62,6322";"17,69"
"Herbivory_2015-1303";"Adal 1";"62,8622";"18,336"
"Herbivory_2015-2332";"Utrecht";"52,0918";"5,1145"
"Herbivory_2015-3072";"Kn-0";"54,8939";"23,8924"
"Herbivory_2015-3238";"MOG-55";"48,6667";"-4,06667"
"Herbivory_2015-3352";"Petergof";"59";"29"
"Herbivory_2015-4237";"Fei-0";"40,92";"-8,54"
"Herbivory_2015-4533";"Mt-0";"32,34";"22,46"
"Herbivory_2015-4538";"Mz-0";"50,3";"8,3"
"Herbivory_2015-4862";"TOU-A1-133";"46,6667";"4,11667"
"Herbivory_2015-171";"Co-1";"40,12";"-8,25"
"Herbivory_2015-185";"Com-1";"49,416";"2,823"
"Herbivory_2015-541";"MIB-80";"47,3833";"5,31667"
"Herbivory_2015-565";"Mt-0";"32,34";"22,46"
"Herbivory_2015-817";"Shahdara";"38,35";"68,48"
"Herbivory_2015-902";"TOU-A1-133";"46,6667";"4,11667"
"Herbivory_2015-1644";"Hi-0";"52";"5"
"Herbivory_2015-1764";"Kz-9";"49,5";"73,1"
"Herbivory_2015-1940";"Nw-0";"50,5";"8,5"
"Herbivory_2015-3638";"VED-10";"43,74";"3,89"
"Herbivory_2015-4338";"Is-0";"50,5";"7,5"
"Herbivory_2015-4692";"Rak-2";"49";"16"
"Herbivory_2015-1516";"DAM1";"48,7";"1,98333"
"Herbivory_2015-1866";"MOG-55";"48,6667";"-4,06667"
"Herbivory_2015-1919";"TOU-A1-96";"46,6667";"4,11667"
"Herbivory_2015-2054";"Ra-0";"46";"3,3"
"Herbivory_2015-2389";"Wt-5";"52,3";"9,3"
"Herbivory_2015-2829";"CAM-64";"48,2667";"-4,28333"
"Herbivory_2015-2938";"Fei-0";"40,92";"-8,54"
"Herbivory_2015-3003";"Hi-0";"52";"5"
"Herbivory_2015-3092";"Koln";"51";"7"
"Herbivory_2015-3671";"Wt-5";"52,3";"9,3"
"Herbivory_2015-4059";"Boo2-1";"55,86";"13,51"
"Herbivory_2015-4178";"CYR";"47,4";"0,683333"
"Herbivory_2015-4919";"Ull2-3";"56,0648";"13,9707"
"Herbivory_2015-4935";"Utrecht";"52,0918";"5,1145"
"Herbivory_2015-120";"CAM-64";"48,2667";"-4,28333"
"Herbivory_2015-311";"Hi-0";"52";"5"
"Herbivory_2015-481";"Lip-0";"50";"19,3"
"Herbivory_2015-576";"MIB-34";"47,3833";"5,31667"
"Herbivory_2015-729";"Ra-0";"46";"3,3"
"Herbivory_2015-960";"Ull2-3";"56,0648";"13,9707"
"Herbivory_2015-1856";"MIB-80";"47,3833";"5,31667"
"Herbivory_2015-2000";"Petergof";"59";"29"
"Herbivory_2015-2147";"Shahdara";"38,35";"68,48"
"Herbivory_2015-2394";"Zdr-1";"49,3853";"16,2544"
"Herbivory_2015-3118";"Kz-1";"49,5";"73,1"
"Herbivory_2015-3282";"TOU-A1-96";"46,6667";"4,11667"
"Herbivory_2015-3617";"Utrecht";"52,0918";"5,1145"
"Herbivory_2015-3657";"VOU-7";"46,65";"0,166667"
"Herbivory_2015-4379";"Koln";"51";"7"
"Herbivory_2015-4612";"Oy-0";"60,385543";"6,193019"
"Herbivory_2015-4787";"Sq-8";"51,4083";"-0,6383"
"Herbivory_2015-4965";"VED-10";"43,74";"3,89"
"Herbivory_2015-167";"Co";"40,2077";"-8,42639"
"Herbivory_2015-445";"Lc-0";"57";"-4"
"Herbivory_2015-1789";"LDV-8";"48,5167";"-4,06667"
"Herbivory_2015-1352";"Ba5-1";"56,4";"12,9"
"Herbivory_2015-1482";"Co";"40,2077";"-8,42639"
"Herbivory_2015-1996";"Per-1";"58";"56,3167"
"Herbivory_2015-2866";"Co";"40,2077";"-8,42639"
"Herbivory_2015-4094";"C24";"40,2077";"-8,42639"
"Herbivory_2015-29";"Ang-0";"50,3";"5,3"
"Herbivory_2015-1373";"Bg-2";"47,6479";"-122,305"
"Herbivory_2015-1889";"MIB-34";"47,3833";"5,31667"
"Herbivory_2015-2769";"Bg-2";"47,6479";"-122,305"
"Herbivory_2015-2875";"Com-1";"49,416";"2,823"
"Herbivory_2015-3492";"Stw-0";"52";"36"
"Herbivory_2015-4428";"Lc-0";"57";"-4"
"Herbivory_2015-205";"DAM1";"48,7";"1,98333"
"Herbivory_2015-375";"Kn-0";"54,8939";"23,8924"
"Herbivory_2015-661";"Per-1";"58";"56,3167"
"Herbivory_2015-754";"Ri-0";"49,1632";"-123,137"
"Herbivory_2015-891";"Tottarp-2";"56,27373";"13,90045"
"Herbivory_2015-1000";"VED-10";"43,74";"3,89"
"Herbivory_2015-1042";"Zdr-6";"49,3853";"16,2544"
"Herbivory_2015-1403";"Bor-1";"49,4013";"16,2326"
"Herbivory_2015-1710";"Kn-0";"54,8939";"23,8924"
"Herbivory_2015-2082";"Ri-0";"49,1632";"-123,137"
"Herbivory_2015-2112";"Rue3-1-31";"48,56";"9,16"
"Herbivory_2015-2184";"Stw-0";"52";"36"
"Herbivory_2015-2285";"Tsu-0";"34,43";"136,31"
"Herbivory_2015-2398";"Zdr-6";"49,3853";"16,2544"
"Herbivory_2015-2794";"Bor-1";"49,4013";"16,2326"
"Herbivory_2015-2992";"H55";"49";"15"
"Herbivory_2015-3133";"Lc-0";"57";"-4"
"Herbivory_2015-3193";"Lp2-2";"49,38";"16,81"
"Herbivory_2015-3347";"Per-1";"58";"56,3167"
"Herbivory_2015-3417";"Ri-0";"49,1632";"-123,137"
"Herbivory_2015-3465";"Se-0";"38,3333";"-3,53333"
"Herbivory_2015-3570";"Ts-1";"41,7194";"2,93056"
"Herbivory_2015-3680";"Zdr-6";"49,3853";"16,2544"
"Herbivory_2015-4039";"Bg-2";"47,6479";"-122,305"
"Herbivory_2015-4099";"CAM-64";"48,2667";"-4,28333"
"Herbivory_2015-4148";"Co";"40,2077";"-8,42639"
"Herbivory_2015-4183";"DAM1";"48,7";"1,98333"
"Herbivory_2015-4424";"LAC-3";"47,7";"6,81667"
"Herbivory_2015-4439";"LDV-53";"48,5167";"-4,06667"
"Herbivory_2015-4492";"MAR2-3";"47,35";"3,93333"
"Herbivory_2015-4629";"Per-1";"58";"56,3167"
"Herbivory_2015-4634";"Petergof";"59";"29"
"Herbivory_2015-4856";"Tomegap-2";"55,7";"13,2"
"Herbivory_2015-4891";"Tsu-0";"34,43";"136,31"
"Herbivory_2015-667";"Petergof";"59";"29"
"Herbivory_2015-846";"Stw-0";"52";"36"
"Herbivory_2015-936";"Tsu-0";"34,43";"136,31"
"Herbivory_2015-1038";"Zdr-1";"49,3853";"16,2544"
"Herbivory_2015-1821";"LL-0";"41,59";"4,5667"
"Herbivory_2015-1827";"Lp2-2";"49,38";"16,81"
"Herbivory_2015-2322";"Uod-1";"48,3";"14,45"
"Herbivory_2015-2944";"Ga-0";"50,3";"8"
"Herbivory_2015-3255";"MIB-34";"47,3833";"5,31667"
"Herbivory_2015-4034";"Bay-0";"49";"11"
"Herbivory_2015-4241";"Ga-0";"50,3";"8"
"Herbivory_2015-4711";"Ri-0";"49,1632";"-123,137"
"Herbivory_2015-5017";"Zdr-6";"49,3853";"16,2544"
"Herbivory_2015-461";"LDV-8";"48,5167";"-4,06667"
"Herbivory_2015-511";"PAR-4";"46,65";"-0,25"
"Herbivory_2015-797";"Sap-0";"49,49";"14,24"
"Herbivory_2015-926";"Ts-1";"41,7194";"2,93056"
"Herbivory_2015-965";"Uod-1";"48,3";"14,45"
"Herbivory_2015-1585";"Ga-0";"50,3";"8"
"Herbivory_2015-1760";"Kz-1";"49,5";"73,1"
"Herbivory_2015-2275";"Ts-1";"41,7194";"2,93056"
"Herbivory_2015-2374";"Vinslov";"56,1";"13,9167"
"Herbivory_2015-3228";"MIB-80";"47,3833";"5,31667"
"Herbivory_2015-3574";"Tsu-0";"34,43";"136,31"
"Herbivory_2015-4774";"Shahdara";"38,35";"68,48"
"Herbivory_2015-4802";"Stw-0";"52";"36"
"Herbivory_2015-4881";"Ts-1";"41,7194";"2,93056"
"Herbivory_2015-297";"Gy-0";"49";"2"
"Herbivory_2015-550";"MOG-55";"48,6667";"-4,06667"
"Herbivory_2015-1343";"Ang-0";"50,3";"5,3"
"Herbivory_2015-1675";"HR-5";"51,4083";"-0,6383"
"Herbivory_2015-2997";"Hadd-2";"57,3263";"15,8979"
"Herbivory_2015-3442";"Rue3-1-31";"48,56";"9,16"
"Herbivory_2015-3535";"Tottarp-2";"56,27373";"13,90045"
"Herbivory_2015-4473";"Lp2-2";"49,38";"16,81"
"Herbivory_2015-498";"LL-0";"41,59";"4,5667"
"Herbivory_2015-507";"Lp2-2";"49,38";"16,81"
"Herbivory_2015-812";"Se-0";"38,3333";"-3,53333"
"Herbivory_2015-1307";"Ag-0";"45";"1,3"
"Herbivory_2015-1566";"Ei-2";"50,3";"6,3"
"Herbivory_2015-1613";"Gua-1";"39,4";"-5,33"
"Herbivory_2015-1744";"Kondara";"38,48";"68,49"
"Herbivory_2015-1831";"PAR-4";"46,65";"-0,25"
"Herbivory_2015-1973";"PAR-3";"46,65";"-0,25"
"Herbivory_2015-2143";"Se-0";"38,3333";"-3,53333"
"Herbivory_2015-2368";"TOU-H-13";"46,6667";"4,11667"
"Herbivory_2015-2378";"VOU-7";"46,65";"0,166667"
"Herbivory_2015-2742";"Ang-0";"50,3";"5,3"
"Herbivory_2015-2861";"CIBC-5";"51,4083";"-0,6383"
"Herbivory_2015-2891";"DAM1";"48,7";"1,98333"
"Herbivory_2015-3124";"Kz-9";"49,5";"73,1"
"Herbivory_2015-3185";"LL-0";"41,59";"4,5667"
"Herbivory_2015-3213";"MAR2-3";"47,35";"3,93333"
"Herbivory_2015-3324";"PAR-3";"46,65";"-0,25"
"Herbivory_2015-3457";"Sap-0";"49,49";"14,24"
"Herbivory_2015-3555";"TOU-E-7";"46,6667";"4,11667"
"Herbivory_2015-3608";"Uod-1";"48,3";"14,45"
"Herbivory_2015-3676";"Zdr-1";"49,3853";"16,2544"
"Herbivory_2015-4069";"Bor-4";"49,4013";"16,2326"
"Herbivory_2015-4133";"CIBC-17";"51,4083";"-0,6383"
"Herbivory_2015-4137";"CIBC-5";"51,4083";"-0,6383"
"Herbivory_2015-4232";"Ei-2";"50,3";"6,3"
"Herbivory_2015-4271";"Gua-1";"39,4";"-5,33"
"Herbivory_2015-4318";"HR-5";"51,4083";"-0,6383"
"Herbivory_2015-4358";"Kn-0";"54,8939";"23,8924"
"Herbivory_2015-4411";"Kz-1";"49,5";"73,1"
"Herbivory_2015-4468";"LL-0";"41,59";"4,5667"
"Herbivory_2015-4477";"PAR-4";"46,65";"-0,25"
"Herbivory_2015-4518";"MOG-55";"48,6667";"-4,06667"
"Herbivory_2015-4577";"TOU-A1-96";"46,6667";"4,11667"
"Herbivory_2015-4769";"Se-0";"38,3333";"-3,53333"
